# Tetrahedron method
       -8.9590565398        0.0000000000
       -8.8305701193        0.0000000000
       -8.7020836989        0.0000000000
       -8.5735972785        0.0000000000
       -8.4451108581        0.0000000000
       -8.3166244377        0.0000000000
       -8.1881380173        0.0000000000
       -8.0596515968        0.0000000000
       -7.9311651764        0.0000000000
       -7.8026787560        0.0000000000
       -7.6741923356        0.0000000000
       -7.5457059152        0.0000000000
       -7.4172194948        0.0000000000
       -7.2887330744        0.0000000000
       -7.1602466539        0.0000000000
       -7.0317602335        0.0000000000
       -6.9032738131        0.0000000000
       -6.7747873927        0.3857190821
       -6.6463009723        1.0503379868
       -6.5178145519        0.8246833107
       -6.3893281314        0.7660777573
       -6.2608417110        0.8901291825
       -6.1323552906        0.8404937503
       -6.0038688702        0.8001900524
       -5.8753824498        0.7649334716
       -5.7468960294        0.7311476031
       -5.6184096090        0.7017373129
       -5.4899231885        0.6727987432
       -5.3614367681        0.6457699775
       -5.2329503477        0.6199277948
       -5.1044639273        0.5952989073
       -4.9759775069        0.5722867164
       -4.8474910865        0.5494081236
       -4.7190046660        0.5273410812
       -4.5905182456        0.5082473938
       -4.4620318252        0.4343180753
       -4.3335454048        0.3492363465
       -4.2050589844        0.2979082261
       -4.0765725640        0.2590578687
       -3.9480861436        0.2268631315
       -3.8195997231        0.1998806192
       -3.6911133027        0.1777027221
       -3.5626268823        0.1572350461
       -3.4341404619        0.1403299898
       -3.3056540415        0.1245793069
       -3.1771676211        0.1110125051
       -3.0486812006        0.0986434856
       -2.9201947802        0.0874429171
       -2.7917083598        0.0777644227
       -2.6632219394        0.0688044699
       -2.5347355190        0.0604236702
       -2.4062490986        0.0534147293
       -2.2777626782        0.0467551705
       -2.1492762577        0.0404804468
       -2.0207898373        0.0352616347
       -1.8923034169        0.0303961977
       -1.7638169965        0.0261658015
       -1.6353305761        0.0238196310
       -1.5068441557        0.0226046912
       -1.3783577353        0.0218453484
       -1.2498713148        0.0220340942
       -1.1213848944        0.0176818399
       -0.9928984740        0.0150410679
       -0.8644120536        0.0129293222
       -0.7359256332        0.0113029154
       -0.6074392128        0.0103545066
       -0.4789527923        0.0092551791
       -0.3504663719        0.0090782149
       -0.2219799515        0.0096358571
       -0.0934935311        0.0109392738
        0.0349928893        0.0124138740
        0.1634793097        0.0135671656
        0.2919657301        0.0146539286
        0.4204521506        0.0158686158
        0.5489385710        0.0187241351
        0.6774249914        0.0231921176
        0.8059114118        0.0265273933
        0.9343978322        0.0278183331
        1.0628842526        0.0293010096
        1.1913706731        0.0313415484
        1.3198570935        0.0349516254
        1.4483435139        0.0446720432
        1.5768299343        0.0522817761
        1.7053163547        0.0577394930
        1.8338027751        0.0615352240
        1.9622891955        0.0644894998
        2.0907756160        0.0676446932
        2.2192620364        0.0713915446
        2.3477484568        0.0754286397
        2.4762348772        0.0805758016
        2.6047212976        0.0870459366
        2.7332077180        0.0910691425
        2.8616941385        0.0951667618
        2.9901805589        0.0988287301
        3.1186669793        0.1022338698
        3.2471533997        0.1064981147
        3.3756398201        0.1117714628
        3.5041262405        0.1164707106
        3.6326126609        0.1201485486
        3.7610990814        0.1237825001
        3.8895855018        0.1271013598
        4.0180719222        0.1310793335
        4.1465583426        0.1360559281
        4.2750447630        0.1395866950
        4.4035311834        0.1426819178
        4.5320176039        0.1459268648
        4.6605040243        0.1490745251
        4.7889904447        0.1533707073
        4.9174768651        0.1563492941
        5.0459632855        0.1586104341
        5.1744497059        0.1612156847
        5.3029361263        0.1646221381
        5.4314225468        0.1669096549
        5.5599089672        0.1687915806
        5.6883953876        0.1704305576
        5.8168818080        0.1726655713
        5.9453682284        0.1742590054
        6.0738546488        0.1751155985
        6.2023410693        0.1754701779
        6.3308274897        0.1768667269
        6.4593139101        0.1768101974
        6.5878003305        0.1760733333
        6.7162867509        0.1755592875
        6.8447731713        0.1747720026
        6.9732595917        0.1729058005
        7.1017460122        0.1705466494
        7.2302324326        0.1682354980
        7.3587188530        0.1647010944
        7.4872052734        0.1600922715
        7.6156916938        0.1558231559
        7.7441781142        0.1494899005
        7.8726645347        0.1425993831
        8.0011509551        0.1349223332
        8.1296373755        0.1255804799
        8.2581237959        0.1141376520
        8.3866102163        0.1022195750
        8.5150966367        0.0858801219
        8.6435830571        0.0839330416
        8.7720694776        0.0313452143
        8.9005558980        0.0109401456
        9.0290423184        0.0209319638
        9.1575287388        0.0452313067
        9.2860151592        0.0656597605
