# Tetrahedron method
       -0.8303429911        0.0000000000
       -0.7805224126        0.0000000000
       -0.7307018342        0.0000000000
       -0.6808812558        0.0000000000
       -0.6310606773        0.0000000000
       -0.5812400989        0.0000000000
       -0.5314195204        0.0000000000
       -0.4815989420        0.0000000000
       -0.4317783636        0.0000000000
       -0.3819577851        0.0000000000
       -0.3321372067        0.0000000000
       -0.2823166283        0.0000000000
       -0.2324960498        0.0000000000
       -0.1826754714        0.0000000000
       -0.1328548929        0.0000000000
       -0.0830343145        0.0000000000
       -0.0332137361        0.0000000000
        0.0166068424        0.0000012998
        0.0664274208        0.0000219164
        0.1162479993        0.0000705489
        0.1660685777        0.0001509773
        0.2158891561        0.0002669813
        0.2657097346        0.0004223410
        0.3155303130        0.0006921130
        0.3653508915        0.0009935610
        0.4151714699        0.0015027145
        0.4649920483        0.0019204782
        0.5148126268        0.0023018703
        0.5646332052        0.0028521120
        0.6144537836        0.0034074021
        0.6642743621        0.0040466989
        0.7140949405        0.0047013417
        0.7639155190        0.0053053076
        0.8137360974        0.0060103300
        0.8635566758        0.0067831898
        0.9133772543        0.0075698060
        0.9631978327        0.0084523808
        1.0130184112        0.0093652659
        1.0628389896        0.0103833263
        1.1126595680        0.0114572959
        1.1624801465        0.0125074535
        1.2123007249        0.0135763926
        1.2621213033        0.0147200144
        1.3119418818        0.0160239060
        1.3617624602        0.0174105399
        1.4115830387        0.0187825234
        1.4614036171        0.0201547097
        1.5112241955        0.0215570373
        1.5610447740        0.0231232606
        1.6108653524        0.0248215011
        1.6606859309        0.0265432610
        1.7105065093        0.0282492971
        1.7603270877        0.0299479771
        1.8101476662        0.0317932190
        1.8599682446        0.0338399652
        1.9097888230        0.0359416175
        1.9596094015        0.0380285519
        2.0094299799        0.0401178233
        2.0592505584        0.0423450535
        2.1090711368        0.0447427975
        2.1588917152        0.0472353505
        2.2087122937        0.0497455349
        2.2585328721        0.0523036043
        2.3083534506        0.0549955280
        2.3581740290        0.0578500148
        2.4079946074        0.0608011753
        2.4578151859        0.0637779959
        2.5076357643        0.0668284152
        2.5574563427        0.0700442481
        2.6072769212        0.0734318991
        2.6570974996        0.0769212945
        2.7069180781        0.0805060509
        2.7567386565        0.0842355359
        2.8065592349        0.0881449500
        2.8563798134        0.0921959514
        2.9062003918        0.0963260451
        2.9560209703        0.1005851121
        3.0058415487        0.1051065599
        3.0556621271        0.1098751578
        3.1054827056        0.1147559012
        3.1553032840        0.1197074526
        3.2051238625        0.1249058597
        3.2549444409        0.1304421389
        3.3047650193        0.1362257411
        3.3545855978        0.1421291478
        3.4044061762        0.1482752733
        3.4542267546        0.1547953003
        3.5040473331        0.1616458689
        3.5538679115        0.1687158739
        3.6036884900        0.1761620362
        3.6535090684        0.1840528641
        3.7033296468        0.1922517334
        3.7531502253        0.2008057823
        3.8029708037        0.2099547522
        3.8527913822        0.2196438499
