# Tetrahedron method
       -4.7710358132        0.0000000000
       -4.7450119812        0.0000000000
       -4.7189881491        0.0000000000
       -4.6929643171        0.0000000000
       -4.6669404851        0.0000000000
       -4.6409166530        0.0000000000
       -4.6148928210        0.0000000000
       -4.5888689889        0.0000000000
       -4.5628451569        0.0000000000
       -4.5368213249        0.0000000000
       -4.5107974928        0.0000000000
       -4.4847736608        0.0000000000
       -4.4587498288        0.0000000000
       -4.4327259967        0.0000000000
       -4.4067021647        0.0000000000
       -4.3806783327        0.0000000000
       -4.3546545006        0.0000000000
       -4.3286306686        0.0627193491
       -4.3026068366        0.1277657366
       -4.2765830045        0.1777003632
       -4.2505591725        0.2122969505
       -4.2245353405        0.2486411142
       -4.1985115084        0.2754052461
       -4.1724876764        0.3086001528
       -4.1464638444        0.3352803876
       -4.1204400123        0.3605317290
       -4.0944161803        0.3918018930
       -4.0683923483        0.4183184733
       -4.0423685162        0.4433631378
       -4.0163446842        0.4725275726
       -3.9903208522        0.5041197162
       -3.9642970201        0.5330437270
       -3.9382731881        0.5614356263
       -3.9122493561        0.5976894947
       -3.8862255240        0.6376214720
       -3.8602016920        0.6773644737
       -3.8341778600        0.7161333313
       -3.8081540279        0.7811139087
       -3.7821301959        0.8580519357
       -3.7561063639        0.9650127957
       -3.7300825318        1.1690321956
       -3.7040586998        1.1008696567
       -3.6780348678        1.1072133221
       -3.6520110357        0.9738118469
       -3.6259872037        0.9131701154
       -3.5999633717        0.8606465091
       -3.5739395396        0.8213783019
       -3.5479157076        0.7899534620
       -3.5218918756        0.7580610645
       -3.4958680435        0.7124656290
       -3.4698442115        0.6788834145
       -3.4438203795        0.6504167524
       -3.4177965474        0.6266839878
       -3.3917727154        0.6103385512
       -3.3657488834        0.5948294547
       -3.3397250513        0.5890081669
       -3.3137012193        0.5972798720
       -3.2876773873        0.5886439118
       -3.2616535552        0.5872091013
       -3.2356297232        0.5885706555
       -3.2096058912        0.5979736407
       -3.1835820591        0.6002518727
       -3.1575582271        0.6036211821
       -3.1315343951        0.6059112069
       -3.1055105630        0.6172833014
       -3.0794867310        0.6232867012
       -3.0534628990        0.6267047094
       -3.0274390669        0.6249983937
       -3.0014152349        0.6346012072
       -2.9753914029        0.6345448490
       -2.9493675708        0.6375184999
       -2.9233437388        0.6016108857
       -2.8973199068        0.5913083308
       -2.8712960747        0.5859958480
       -2.8452722427        0.5848730966
       -2.8192484107        0.5818395573
       -2.7932245786        0.5798340388
       -2.7672007466        0.5796272629
       -2.7411769146        0.5810882297
       -2.7151530825        0.5914632849
       -2.6891292505        0.5995596785
       -2.6631054185        0.6104281935
       -2.6370815864        0.6198545461
       -2.6110577544        0.6282107435
       -2.5850339224        0.6363302492
       -2.5590100903        0.6637991351
       -2.5329862583        0.7102237662
       -2.5069624263        0.7603994856
